Subject Activity variable value
15 Laying StandardDeviationBodyAccelerationYAxisFrequency -0.983235025416667
16 Walking StandardDeviationBodyAccelerationYAxisFrequency -0.671541834117647
16 WalkingUpstairs StandardDeviationBodyAccelerationYAxisFrequency -0.737705162156863
16 WalkingDownstairs StandardDeviationBodyAccelerationYAxisFrequency -0.590896636382979
16 Sitting StandardDeviationBodyAccelerationYAxisFrequency -0.992444606231884
16 Standing StandardDeviationBodyAccelerationYAxisFrequency -0.992848576025641
16 Laying StandardDeviationBodyAccelerationYAxisFrequency -0.990839526285714
17 Walking StandardDeviationBodyAccelerationYAxisFrequency -0.517167440655738
17 WalkingUpstairs StandardDeviationBodyAccelerationYAxisFrequency -0.637367490625
17 WalkingDownstairs StandardDeviationBodyAccelerationYAxisFrequency -0.540325787826087
17 Sitting StandardDeviationBodyAccelerationYAxisFrequency -0.996334795
17 Standing StandardDeviationBodyAccelerationYAxisFrequency -0.993672973717949
17 Laying StandardDeviationBodyAccelerationYAxisFrequency -0.985542411126761
18 Walking StandardDeviationBodyAccelerationYAxisFrequency -0.636485896964286
18 WalkingUpstairs StandardDeviationBodyAccelerationYAxisFrequency -0.781652689310345
18 WalkingDownstairs StandardDeviationBodyAccelerationYAxisFrequency -0.701663073636364
18 Sitting StandardDeviationBodyAccelerationYAxisFrequency -0.994873439824561
18 Standing StandardDeviationBodyAccelerationYAxisFrequency -0.988685954931507
18 Laying StandardDeviationBodyAccelerationYAxisFrequency -0.993095122615385
19 Walking StandardDeviationBodyAccelerationYAxisFrequency -0.164699977592308
19 WalkingUpstairs StandardDeviationBodyAccelerationYAxisFrequency -0.372790526575
19 WalkingDownstairs StandardDeviationBodyAccelerationYAxisFrequency 0.0875816618205128
19 Sitting StandardDeviationBodyAccelerationYAxisFrequency -0.989450316575342
19 Standing StandardDeviationBodyAccelerationYAxisFrequency -0.985801637671233
19 Laying StandardDeviationBodyAccelerationYAxisFrequency -0.985342497710843
20 Walking StandardDeviationBodyAccelerationYAxisFrequency -0.194893253196078
20 WalkingUpstairs StandardDeviationBodyAccelerationYAxisFrequency -0.37192841627451
20 WalkingDownstairs StandardDeviationBodyAccelerationYAxisFrequency -0.268183423577778
20 Sitting StandardDeviationBodyAccelerationYAxisFrequency -0.983010276060606
20 Standing StandardDeviationBodyAccelerationYAxisFrequency -0.94793650109589
20 Laying StandardDeviationBodyAccelerationYAxisFrequency -0.986749500882353
21 Walking StandardDeviationBodyAccelerationYAxisFrequency -0.426930725
21 WalkingUpstairs StandardDeviationBodyAccelerationYAxisFrequency -0.577935642978723
21 WalkingDownstairs StandardDeviationBodyAccelerationYAxisFrequency -0.452828682444444
21 Sitting StandardDeviationBodyAccelerationYAxisFrequency -0.990307349882353
21 Standing StandardDeviationBodyAccelerationYAxisFrequency -0.976857084157303
21 Laying StandardDeviationBodyAccelerationYAxisFrequency -0.985915906888889
22 Walking StandardDeviationBodyAccelerationYAxisFrequency -0.461999528913043
22 WalkingUpstairs StandardDeviationBodyAccelerationYAxisFrequency -0.568111869047619
22 WalkingDownstairs StandardDeviationBodyAccelerationYAxisFrequency -0.459579670833333
22 Sitting StandardDeviationBodyAccelerationYAxisFrequency -0.98547603483871
22 Standing StandardDeviationBodyAccelerationYAxisFrequency -0.978603529206349
22 Laying StandardDeviationBodyAccelerationYAxisFrequency -0.981716936388889
23 Walking StandardDeviationBodyAccelerationYAxisFrequency 0.0115305410508475
23 WalkingUpstairs StandardDeviationBodyAccelerationYAxisFrequency -0.504367150588235
23 WalkingDownstairs StandardDeviationBodyAccelerationYAxisFrequency -0.0463117766203704
23 Sitting StandardDeviationBodyAccelerationYAxisFrequency -0.986514066029412
23 Standing StandardDeviationBodyAccelerationYAxisFrequency -0.9763992525
23 Laying StandardDeviationBodyAccelerationYAxisFrequency -0.984557478611111
24 Walking StandardDeviationBodyAccelerationYAxisFrequency -0.507824745862069
24 WalkingUpstairs StandardDeviationBodyAccelerationYAxisFrequency -0.658751629152542
24 WalkingDownstairs StandardDeviationBodyAccelerationYAxisFrequency -0.497152238363636
24 Sitting StandardDeviationBodyAccelerationYAxisFrequency -0.991306424705882
24 Standing StandardDeviationBodyAccelerationYAxisFrequency -0.982387268985507
24 Laying StandardDeviationBodyAccelerationYAxisFrequency -0.982780873888889
25 Walking StandardDeviationBodyAccelerationYAxisFrequency -0.678466069054054
25 WalkingUpstairs StandardDeviationBodyAccelerationYAxisFrequency -0.777106026615385
25 WalkingDownstairs StandardDeviationBodyAccelerationYAxisFrequency -0.664713625172414
25 Sitting StandardDeviationBodyAccelerationYAxisFrequency -0.99286465
25 Standing StandardDeviationBodyAccelerationYAxisFrequency -0.985091991216216
25 Laying StandardDeviationBodyAccelerationYAxisFrequency -0.969783262465753
26 Walking StandardDeviationBodyAccelerationYAxisFrequency -0.51239882559322
26 WalkingUpstairs StandardDeviationBodyAccelerationYAxisFrequency -0.648099850181818
26 WalkingDownstairs StandardDeviationBodyAccelerationYAxisFrequency -0.4187798104
26 Sitting StandardDeviationBodyAccelerationYAxisFrequency -0.994466446282051
26 Standing StandardDeviationBodyAccelerationYAxisFrequency -0.98854482527027
26 Laying StandardDeviationBodyAccelerationYAxisFrequency -0.99219798
27 Walking StandardDeviationBodyAccelerationYAxisFrequency -0.562587199473684
27 WalkingUpstairs StandardDeviationBodyAccelerationYAxisFrequency -0.699895090784314
27 WalkingDownstairs StandardDeviationBodyAccelerationYAxisFrequency -0.440546586136364
27 Sitting StandardDeviationBodyAccelerationYAxisFrequency -0.994034710714286
27 Standing StandardDeviationBodyAccelerationYAxisFrequency -0.989532103875
27 Laying StandardDeviationBodyAccelerationYAxisFrequency -0.994355043783784
28 Walking StandardDeviationBodyAccelerationYAxisFrequency -0.546248758518519
28 WalkingUpstairs StandardDeviationBodyAccelerationYAxisFrequency -0.620279797647059
28 WalkingDownstairs StandardDeviationBodyAccelerationYAxisFrequency -0.340417305565217
28 Sitting StandardDeviationBodyAccelerationYAxisFrequency -0.981213159305556
28 Standing StandardDeviationBodyAccelerationYAxisFrequency -0.959681019113924
28 Laying StandardDeviationBodyAccelerationYAxisFrequency -0.978220270625
29 Walking StandardDeviationBodyAccelerationYAxisFrequency -0.506242118113208
29 WalkingUpstairs StandardDeviationBodyAccelerationYAxisFrequency -0.617340803061225
29 WalkingDownstairs StandardDeviationBodyAccelerationYAxisFrequency -0.539174456458333
29 Sitting StandardDeviationBodyAccelerationYAxisFrequency -0.995392308166667
29 Standing StandardDeviationBodyAccelerationYAxisFrequency -0.992144698923077
29 Laying StandardDeviationBodyAccelerationYAxisFrequency -0.997322526811594
30 Walking StandardDeviationBodyAccelerationYAxisFrequency -0.472068729846154
30 WalkingUpstairs StandardDeviationBodyAccelerationYAxisFrequency -0.718780256769231
30 WalkingDownstairs StandardDeviationBodyAccelerationYAxisFrequency -0.574337006451613
30 Sitting StandardDeviationBodyAccelerationYAxisFrequency -0.993737388225806
30 Standing StandardDeviationBodyAccelerationYAxisFrequency -0.972995273898305
30 Laying StandardDeviationBodyAccelerationYAxisFrequency -0.985086413428571
1 Walking StandardDeviationBodyAccelerationZAxis -0.325324878894737
1 WalkingUpstairs StandardDeviationBodyAccelerationZAxis -0.648553044339623
1 WalkingDownstairs StandardDeviationBodyAccelerationZAxis -0.306510645530612
1 Sitting StandardDeviationBodyAccelerationZAxis -0.988308728510638
1 Standing StandardDeviationBodyAccelerationZAxis -0.994733238679245
1 Laying StandardDeviationBodyAccelerationZAxis -0.9358409828
2 Walking StandardDeviationBodyAccelerationZAxis -0.557798151355932
2 WalkingUpstairs StandardDeviationBodyAccelerationZAxis -0.597291719166667
2 WalkingDownstairs StandardDeviationBodyAccelerationZAxis -0.343187875404255
2 Sitting StandardDeviationBodyAccelerationZAxis -0.989594919565217
2 Standing StandardDeviationBodyAccelerationZAxis -0.977204427777778
2 Laying StandardDeviationBodyAccelerationZAxis -0.989718095208333
3 Walking StandardDeviationBodyAccelerationZAxis -0.567371560862069
3 WalkingUpstairs StandardDeviationBodyAccelerationZAxis -0.718028040338983
3 WalkingDownstairs StandardDeviationBodyAccelerationZAxis -0.583919211020408
3 Sitting StandardDeviationBodyAccelerationZAxis -0.976772675961538
3 Standing StandardDeviationBodyAccelerationZAxis -0.957679766885246
3 Laying StandardDeviationBodyAccelerationZAxis -0.983139255645161
4 Walking StandardDeviationBodyAccelerationZAxis -0.7301463685
4 WalkingUpstairs StandardDeviationBodyAccelerationZAxis -0.755270457692308
4 WalkingDownstairs StandardDeviationBodyAccelerationZAxis -0.637079543555556
4 Sitting StandardDeviationBodyAccelerationZAxis -0.9758066902
4 Standing StandardDeviationBodyAccelerationZAxis -0.964282784285714
4 Laying StandardDeviationBodyAccelerationZAxis -0.982698213703704
5 Walking StandardDeviationBodyAccelerationZAxis -0.48919974625
5 WalkingUpstairs StandardDeviationBodyAccelerationZAxis -0.557988065531915
5 WalkingDownstairs StandardDeviationBodyAccelerationZAxis -0.450303212340426
5 Sitting StandardDeviationBodyAccelerationZAxis -0.970392610454546
5 Standing StandardDeviationBodyAccelerationZAxis -0.947970723571429
5 Laying StandardDeviationBodyAccelerationZAxis -0.98377138
6 Walking StandardDeviationBodyAccelerationZAxis -0.364708342315789
6 WalkingUpstairs StandardDeviationBodyAccelerationZAxis -0.440079851313725
6 WalkingDownstairs StandardDeviationBodyAccelerationZAxis -0.111228416159583
6 Sitting StandardDeviationBodyAccelerationZAxis -0.950150571818182
6 Standing StandardDeviationBodyAccelerationZAxis -0.952536233859649
6 Laying StandardDeviationBodyAccelerationZAxis -0.953157001578947
7 Walking StandardDeviationBodyAccelerationZAxis -0.0953401161070176
7 WalkingUpstairs StandardDeviationBodyAccelerationZAxis -0.67642807254902
7 WalkingDownstairs StandardDeviationBodyAccelerationZAxis -0.29477867693617
7 Sitting StandardDeviationBodyAccelerationZAxis -0.976214430208333
7 Standing StandardDeviationBodyAccelerationZAxis -0.97210793
7 Laying StandardDeviationBodyAccelerationZAxis -0.971205137884615
8 Walking StandardDeviationBodyAccelerationZAxis -0.502957255416667
8 WalkingUpstairs StandardDeviationBodyAccelerationZAxis -0.493975031707317
8 WalkingDownstairs StandardDeviationBodyAccelerationZAxis -0.157484866842105
8 Sitting StandardDeviationBodyAccelerationZAxis -0.986756670869565
8 Standing StandardDeviationBodyAccelerationZAxis -0.982460332222222
8 Laying StandardDeviationBodyAccelerationZAxis -0.969029111666667
9 Walking StandardDeviationBodyAccelerationZAxis -0.599866472692308
9 WalkingUpstairs StandardDeviationBodyAccelerationZAxis -0.748651255510204
9 WalkingDownstairs StandardDeviationBodyAccelerationZAxis -0.455855425238095
9 Sitting StandardDeviationBodyAccelerationZAxis -0.9663610734
9 Standing StandardDeviationBodyAccelerationZAxis -0.965287050888889
9 Laying StandardDeviationBodyAccelerationZAxis -0.9528015598
10 Walking StandardDeviationBodyAccelerationZAxis -0.501027916603774
10 WalkingUpstairs StandardDeviationBodyAccelerationZAxis -0.618272355319149
10 WalkingDownstairs StandardDeviationBodyAccelerationZAxis -0.494105756315789
10 Sitting StandardDeviationBodyAccelerationZAxis -0.991696196481481
10 Standing StandardDeviationBodyAccelerationZAxis -0.964409410454545
10 Laying StandardDeviationBodyAccelerationZAxis -0.959632931551724
11 Walking StandardDeviationBodyAccelerationZAxis -0.753671416101695
11 WalkingUpstairs StandardDeviationBodyAccelerationZAxis -0.80112703962963
11 WalkingDownstairs StandardDeviationBodyAccelerationZAxis -0.677750588478261
11 Sitting StandardDeviationBodyAccelerationZAxis -0.986256664716981
11 Standing StandardDeviationBodyAccelerationZAxis -0.992579166595745
11 Laying StandardDeviationBodyAccelerationZAxis -0.984476476666667
12 Walking StandardDeviationBodyAccelerationZAxis -0.5488904506
12 WalkingUpstairs StandardDeviationBodyAccelerationZAxis -0.713406712307692
12 WalkingDownstairs StandardDeviationBodyAccelerationZAxis -0.452449935
12 Sitting StandardDeviationBodyAccelerationZAxis -0.978260535882353
12 Standing StandardDeviationBodyAccelerationZAxis -0.961923171967213
12 Laying StandardDeviationBodyAccelerationZAxis -0.962012018333333
13 Walking StandardDeviationBodyAccelerationZAxis -0.322118379807018
13 WalkingUpstairs StandardDeviationBodyAccelerationZAxis -0.669216383090909
13 WalkingDownstairs StandardDeviationBodyAccelerationZAxis -0.27649151037234
13 Sitting StandardDeviationBodyAccelerationZAxis -0.991414934897959
13 Standing StandardDeviationBodyAccelerationZAxis -0.976197659649123
13 Laying StandardDeviationBodyAccelerationZAxis -0.975113305645161
14 Walking StandardDeviationBodyAccelerationZAxis -0.606103313898305
14 WalkingUpstairs StandardDeviationBodyAccelerationZAxis -0.485819293703704
14 WalkingDownstairs StandardDeviationBodyAccelerationZAxis -0.274744003577778
14 Sitting StandardDeviationBodyAccelerationZAxis -0.986963989814815
14 Standing StandardDeviationBodyAccelerationZAxis -0.966834217
14 Laying StandardDeviationBodyAccelerationZAxis -0.964009921960784
15 Walking StandardDeviationBodyAccelerationZAxis -0.63778595537037
15 WalkingUpstairs StandardDeviationBodyAccelerationZAxis -0.748954848541667
15 WalkingDownstairs StandardDeviationBodyAccelerationZAxis -0.563640131190476
15 Sitting StandardDeviationBodyAccelerationZAxis -0.989720049491525
15 Standing StandardDeviationBodyAccelerationZAxis -0.98143282754717
15 Laying StandardDeviationBodyAccelerationZAxis -0.973650041666667
16 Walking StandardDeviationBodyAccelerationZAxis -0.722808438431373
16 WalkingUpstairs StandardDeviationBodyAccelerationZAxis -0.797293228431373
16 WalkingDownstairs StandardDeviationBodyAccelerationZAxis -0.595822214468085
16 Sitting StandardDeviationBodyAccelerationZAxis -0.988261252608696
16 Standing StandardDeviationBodyAccelerationZAxis -0.990809427435897
16 Laying StandardDeviationBodyAccelerationZAxis -0.988212425428571
17 Walking StandardDeviationBodyAccelerationZAxis -0.53970849147541
17 WalkingUpstairs StandardDeviationBodyAccelerationZAxis -0.68231162875
17 WalkingDownstairs StandardDeviationBodyAccelerationZAxis -0.592319490869565
17 Sitting StandardDeviationBodyAccelerationZAxis -0.994446755625
17 Standing StandardDeviationBodyAccelerationZAxis -0.992372117307692
17 Laying StandardDeviationBodyAccelerationZAxis -0.982038121126761
18 Walking StandardDeviationBodyAccelerationZAxis -0.726591779107143
18 WalkingUpstairs StandardDeviationBodyAccelerationZAxis -0.835525127931035
18 WalkingDownstairs StandardDeviationBodyAccelerationZAxis -0.744159518909091
18 Sitting StandardDeviationBodyAccelerationZAxis -0.994868913508772
18 Standing StandardDeviationBodyAccelerationZAxis -0.988519665753425
18 Laying StandardDeviationBodyAccelerationZAxis -0.992153054
19 Walking StandardDeviationBodyAccelerationZAxis -0.271487480103846
19 WalkingUpstairs StandardDeviationBodyAccelerationZAxis -0.50740029025
19 WalkingDownstairs StandardDeviationBodyAccelerationZAxis -0.0438985022538462
19 Sitting StandardDeviationBodyAccelerationZAxis -0.985831284657534
19 Standing StandardDeviationBodyAccelerationZAxis -0.983069427945205
19 Laying StandardDeviationBodyAccelerationZAxis -0.980245510843374
20 Walking StandardDeviationBodyAccelerationZAxis -0.149864146847059
20 WalkingUpstairs StandardDeviationBodyAccelerationZAxis -0.455396068627451
20 WalkingDownstairs StandardDeviationBodyAccelerationZAxis -0.275591880382222
20 Sitting StandardDeviationBodyAccelerationZAxis -0.97507615
20 Standing StandardDeviationBodyAccelerationZAxis -0.926328788356164
20 Laying StandardDeviationBodyAccelerationZAxis -0.981079301617647
21 Walking StandardDeviationBodyAccelerationZAxis -0.450369988846154
21 WalkingUpstairs StandardDeviationBodyAccelerationZAxis -0.647723419148936
21 WalkingDownstairs StandardDeviationBodyAccelerationZAxis -0.509130858444444
21 Sitting StandardDeviationBodyAccelerationZAxis -0.990302232705882
21 Standing StandardDeviationBodyAccelerationZAxis -0.976153687752809
21 Laying StandardDeviationBodyAccelerationZAxis -0.982246471555556
22 Walking StandardDeviationBodyAccelerationZAxis -0.503106312391304
22 WalkingUpstairs StandardDeviationBodyAccelerationZAxis -0.675633024285714
22 WalkingDownstairs StandardDeviationBodyAccelerationZAxis -0.617659355833333
